Shiftno,Serial,Version,PortRoute2,Baseport,PRouteLatDeg,PRouteLonEW,DVLineName,DVPortName
1254,4.12548696066e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1254,4.12548818068e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1254,4.1254881807e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1254,4.12548400072e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BUD       Budapest  Hungary
1254,4.12548900073e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LAS       Las Vegas  Nevada USA
1254,4.12548400079e+11,10a,131,Heathrow T3,55,W,BA  British Airways,GIB       Gibraltar  Gibraltar
1254,4.12548400083e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BUD       Budapest  Hungary
1254,4.12548696084e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LAS       Las Vegas  Nevada USA
1254,4.12548853085e+11,10a,131,Heathrow T3,55,W,BA  British Airways,DEN      Denver  Colorado USA
1254,4.12548853086e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BUD       Budapest  Hungary
1254,4.12548393087e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1254,4.12548900092e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PHX       Phoenix Arizona  USA
1254,4.12548900095e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1254,4.12548393097e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1254,4.125483931e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PHX       Phoenix Arizona  USA
1254,4.12548696103e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1254,4.12548400106e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LIS       Lisbon  Portugal
1254,4.12548393108e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1254,4.1254839311e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1254,4.12548818114e+11,10a,131,Heathrow T3,55,W,BA  British Airways,ACC       Accra  Ghana
1254,4.12548900117e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LIS       Lisbon  Portugal
1254,4.12548900119e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BIO       Bilbao  Spain
1254,4.12548818122e+11,10a,131,Heathrow T3,55,W,BA  British Airways,YVR       Vancouver  Br Columbia Canada
1255,4.12558759002e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1255,4.12558868004e+11,10a,131,Heathrow T3,55,W,BA  British Airways,YVR       Vancouver  Br Columbia Canada
1255,4.12558873011e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1255,4.12558873016e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BUD       Budapest  Hungary
1255,4.12558854051e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MRS       Marseille  France
1255,4.12558337052e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1256,4.12568240021e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LYS       Lyon  France
1256,4.1256879703e+11,10a,131,Heathrow T3,55,W,BA  British Airways,HEL      Helsinki  Finland
1256,4.12568240044e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LYS       Lyon  France
1256,4.12568214051e+11,10a,131,Heathrow T3,55,W,BA  British Airways,DEN      Denver  Colorado USA
1256,4.12568214063e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1257,4.12578102002e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1257,4.12578835003e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LIS       Lisbon  Portugal
1257,4.12578102004e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PMO       Palermo  Sicily
1257,4.12578917006e+11,10a,131,Heathrow T3,55,W,BA  British Airways,WAW     Warsaw  Poland
1257,4.12578102007e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PMO       Palermo  Sicily
1257,4.12578757013e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1257,4.12578757014e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LUX      Luxembourg  Luxembourg
1257,4.12578102025e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BIO       Bilbao  Spain
1257,4.12578102032e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LUX      Luxembourg  Luxembourg
1257,4.12578267033e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1257,4.12570000036e+11,10a,131,Heathrow T3,55,W,BA  British Airways,NBO       Nairobi  Kenya
1257,4.12578400044e+11,10a,131,Heathrow T3,55,W,BA  British Airways,NBO       Nairobi  Kenya
1257,4.1257840005e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1257,4.12578102051e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BUD       Budapest  Hungary
1257,4.12578835055e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1257,4.12578917065e+11,10a,131,Heathrow T3,55,W,BA  British Airways,HEL      Helsinki  Finland
1257,4.12578757067e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1257,4.12578917068e+11,10a,131,Heathrow T3,55,W,BA  British Airways,HEL      Helsinki  Finland
1257,4.12578917072e+11,10a,131,Heathrow T3,55,W,BA  British Airways,NBO       Nairobi  Kenya
1257,4.12578267076e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1257,4.12578267079e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1257,4.1257826708e+11,10a,131,Heathrow T3,55,W,BA  British Airways,NBO       Nairobi  Kenya
1257,4.12578102084e+11,10a,131,Heathrow T3,55,W,BA  British Airways,NBO       Nairobi  Kenya
1257,4.12578102085e+11,10a,131,Heathrow T3,55,W,BA  British Airways,NBO       Nairobi  Kenya
1257,4.12578102086e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1257,4.12578102087e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1257,4.12578102088e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1257,4.12578835095e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1257,4.12578835096e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1257,4.12578400107e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1257,4.12578917113e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BUD       Budapest  Hungary
1257,4.12578917116e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BUD       Budapest  Hungary
1257,4.12578400117e+11,10a,131,Heathrow T3,55,W,BA  British Airways,ACC       Accra  Ghana
1257,4.1257826712e+11,10a,131,Heathrow T3,55,W,BA  British Airways,ACC       Accra  Ghana
1257,4.12578400128e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1257,4.12578835131e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1257,4.12578757138e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1257,4.12578102141e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PHX       Phoenix Arizona  USA
1257,4.12578400145e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LAS       Las Vegas  Nevada USA
1257,4.12578835155e+11,10a,131,Heathrow T3,55,W,BA  British Airways,DEN      Denver  Colorado USA
1258,4.12588868005e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LAS       Las Vegas  Nevada USA
1258,4.1258879701e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1258,4.12588854013e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MRS       Marseille  France
1258,4.1258000002e+11,10a,131,Heathrow T3,55,W,BA  British Airways,HEL      Helsinki  Finland
1258,4.12588797021e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1258,4.12588565027e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LAX       Los Angeles  California USA
1258,4.1258885404e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MRS       Marseille  France
1258,4.12588916044e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1258,4.12588797058e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LUX      Luxembourg  Luxembourg
1258,4.1258885406e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LUX      Luxembourg  Luxembourg
1258,4.12588868061e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LUX      Luxembourg  Luxembourg
1258,4.12588867062e+11,10a,131,Heathrow T3,55,W,BA  British Airways,HEL      Helsinki  Finland
1258,4.12588868065e+11,10a,131,Heathrow T3,55,W,BA  British Airways,ISB       Islamabad/Rawalpindi Pakistan
1258,4.12588854066e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1258,4.12588867067e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LYS       Lyon  France
1258,4.12588854077e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LIS       Lisbon  Portugal
1258,4.12588864078e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LIS       Lisbon  Portugal
1258,4.12588797082e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1258,4.12588864103e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1258,4.12588864105e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1258,4.12588864113e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LCG       La Coruna/etc  Spain
1258,4.12588797134e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1258,4.12588854136e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1258,4.12588854137e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1261,4.12618916001e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LIS       Lisbon  Portugal
1261,4.12618864002e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1261,4.12618341006e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LAS       Las Vegas  Nevada USA
1261,4.12618341009e+11,10a,131,Heathrow T3,55,W,BA  British Airways,YVR       Vancouver  Br Columbia Canada
1261,4.1261889201e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BUD       Budapest  Hungary
1261,4.12618892011e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1261,4.12618916019e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MRS       Marseille  France
1261,4.12618916022e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1261,4.12618892023e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1261,4.12618818031e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1261,4.12618916041e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LUX      Luxembourg  Luxembourg
1261,4.12618892044e+11,10a,131,Heathrow T3,55,W,BA  British Airways,HEL      Helsinki  Finland
1261,4.12618341047e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1261,4.12618864048e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LUX      Luxembourg  Luxembourg
1261,4.12618864049e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1261,4.12618892057e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1261,4.12618916067e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1261,4.12618916072e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1261,4.12618892074e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LIS       Lisbon  Portugal
1261,4.12618916079e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1261,4.1261834108e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1261,4.12610000089e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1261,4.12618797093e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LIS       Lisbon  Portugal
1261,4.12618797094e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1261,4.12618214098e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1261,4.12610000107e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1262,4.12628860004e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1262,4.12628892007e+11,10a,131,Heathrow T3,55,W,BA  British Airways,YVR       Vancouver  Br Columbia Canada
1262,4.1262889201e+11,10a,131,Heathrow T3,55,W,BA  British Airways,HEL      Helsinki  Finland
1262,4.12628867015e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MRS       Marseille  France
1262,4.12628237024e+11,10a,131,Heathrow T3,55,W,BA  British Airways,HEL      Helsinki  Finland
1262,4.12628602026e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1262,4.12628404031e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MRS       Marseille  France
1262,4.12628404032e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1262,4.12628860038e+11,10a,131,Heathrow T3,55,W,BA  British Airways,YVR       Vancouver  Br Columbia Canada
1262,4.12620000044e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MRS       Marseille  France
1262,4.12628860047e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LYS       Lyon  France
1262,4.12628214067e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1262,4.12628916074e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1262,4.12628237077e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LIS       Lisbon  Portugal
1262,4.12628892082e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1262,4.12628214092e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BUD       Budapest  Hungary
1263,4.12638892001e+11,10a,131,Heathrow T3,55,W,BA  British Airways,WAW     Warsaw  Poland
1263,4.12638916004e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BUD       Budapest  Hungary
1263,4.12638818007e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LIS       Lisbon  Portugal
1263,4.12638864009e+11,10a,131,Heathrow T3,55,W,BA  British Airways,WAW     Warsaw  Poland
1263,4.12638797011e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1263,4.12638797013e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1263,4.12638864016e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BIO       Bilbao  Spain
1263,4.12638892028e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1263,4.12638818034e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1263,4.12638864036e+11,10a,131,Heathrow T3,55,W,BA  British Airways,GIB       Gibraltar  Gibraltar
1263,4.12638797038e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1263,4.12638864039e+11,10a,131,Heathrow T3,55,W,BA  British Airways,HEL      Helsinki  Finland
1263,4.12638818043e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1263,4.12638818048e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1263,4.12638892053e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1263,4.12638797054e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1263,4.12638892055e+11,10a,131,Heathrow T3,55,W,BA  British Airways,GIB       Gibraltar  Gibraltar
1263,4.12638797056e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1263,4.12638267058e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1263,4.12638892059e+11,10a,131,Heathrow T3,55,W,BA  British Airways,HEL      Helsinki  Finland
1263,4.1263000006e+11,10a,131,Heathrow T3,55,W,BA  British Airways,HEL      Helsinki  Finland
1263,4.1263826707e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LAX       Los Angeles  California USA
1263,4.12638818076e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PHX       Phoenix Arizona  USA
1263,4.12630000081e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MRS       Marseille  France
1263,4.12638797087e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BUD       Budapest  Hungary
1263,4.12638864088e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1263,4.1263889209e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PHX       Phoenix Arizona  USA
1263,4.12638892091e+11,10a,131,Heathrow T3,55,W,BA  British Airways,GIB       Gibraltar  Gibraltar
1263,4.12638797093e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PHX       Phoenix Arizona  USA
1263,4.12638797096e+11,10a,131,Heathrow T3,55,W,BA  British Airways,ACC       Accra  Ghana
1263,4.12638797104e+11,10a,131,Heathrow T3,55,W,BA  British Airways,ACC       Accra  Ghana
1263,4.12638892105e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LAS       Las Vegas  Nevada USA
1263,4.12638864107e+11,10a,131,Heathrow T3,55,W,BA  British Airways,ACC       Accra  Ghana
1263,4.12638818109e+11,10a,131,Heathrow T3,55,W,BA  British Airways,DEN      Denver  Colorado USA
1263,4.12638892111e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LAS       Las Vegas  Nevada USA
1263,4.12638267115e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LAS       Las Vegas  Nevada USA
1264,4.12648049014e+11,10a,131,Heathrow T3,55,W,BA  British Airways,YVR       Vancouver  Br Columbia Canada
1264,4.12648337015e+11,10a,131,Heathrow T3,55,W,BA  British Airways,YVR       Vancouver  Br Columbia Canada
1264,4.12648237024e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1264,4.12648237028e+11,10a,131,Heathrow T3,55,W,BA  British Airways,FRA     Frankfurt  Germany
1264,4.12648049029e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BIO       Bilbao  Spain
1264,4.1264890003e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LAS       Las Vegas  Nevada USA
1264,4.12648049034e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LUX      Luxembourg  Luxembourg
1264,4.12648237043e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1264,4.12648853047e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1264,4.12648049049e+11,10a,131,Heathrow T3,55,W,BA  British Airways,VIE       Vienna  Austria
1264,4.1264810205e+11,10a,131,Heathrow T3,55,W,BA  British Airways,LIS       Lisbon  Portugal
1264,4.12648102067e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1264,4.12648237069e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1264,4.12648049075e+11,10a,131,Heathrow T3,55,W,BA  British Airways,CPT       Cape Town  South Africa
1264,4.12648900078e+11,10a,131,Heathrow T3,55,W,BA  British Airways,HKG       Hong Kong
1266,4.12668337003e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BUD       Budapest  Hungary
1266,4.12668602004e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1266,4.12668602006e+11,10a,131,Heathrow T3,55,W,BA  British Airways,BCN       Barcelona  Spain
1266,4.12668237013e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1266,4.12668237017e+11,10a,131,Heathrow T3,55,W,BA  British Airways,NBO       Nairobi  Kenya
1266,4.1266821402e+11,10a,131,Heathrow T3,55,W,BA  British Airways,PRG       Prague (Ruzyne)  Czech Rep
1266,4.12668602025e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MIA       Miami  Florida USA
1266,4.12668337027e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MRS       Marseille  France
1266,4.12668767028e+11,10a,131,Heathrow T3,55,W,BA  British Airways,HEL      Helsinki  Finland
1266,4.1266872504e+11,10a,131,Heathrow T3,55,W,BA  British Airways,GIB       Gibraltar  Gibraltar
1266,4.12668602043e+11,10a,131,Heathrow T3,55,W,BA  British Airways,DEN      Denver  Colorado USA
1266,4.12668237053e+11,10a,131,Heathrow T3,55,W,BA  British Airways,MRS       Marseille  France
1266,4.12668237056e+11,10a,131,Heathrow T3,55,W,BA  British Airways,WAW     Warsaw  Poland
